,time,open,high,low,close,volume,ticker
490,2016-05-09,10840,11020,10650,10710,2398820,CTG
491,2016-05-10,10590,10900,10530,10770,1709950,CTG
492,2016-05-11,10840,11150,10710,11150,3463790,CTG
493,2016-05-12,11270,11270,10900,10960,1282940,CTG
494,2016-05-13,10960,11210,10840,10960,1600710,CTG
495,2016-05-16,10960,10960,10770,10840,894230,CTG
496,2016-05-17,10960,11150,10900,11150,1847570,CTG
497,2016-05-18,11080,11270,11020,11080,1645270,CTG
498,2016-05-19,11080,11150,10960,10960,555110,CTG
499,2016-05-20,10960,11020,10770,10840,774760,CTG
500,2016-05-23,10900,10900,10590,10590,938770,CTG
501,2016-05-24,10590,10710,10530,10710,1147300,CTG
502,2016-05-25,10710,10840,10710,10710,1056090,CTG
503,2016-05-26,10650,10710,10470,10590,1542950,CTG
504,2016-05-27,10590,10840,10530,10770,928400,CTG
505,2016-05-30,10770,10960,10710,10900,614250,CTG
506,2016-05-31,10900,11080,10900,11020,1127520,CTG
507,2016-06-01,11020,11150,10960,11020,1117640,CTG
508,2016-06-02,11020,11080,10960,11080,386210,CTG
509,2016-06-03,11080,11080,10960,11020,580270,CTG
510,2016-06-06,10960,11020,10770,10900,802850,CTG
511,2016-06-07,10900,10900,10770,10770,537710,CTG
512,2016-06-08,10840,10960,10840,10900,493650,CTG
513,2016-06-09,10900,11080,10840,11020,890310,CTG
514,2016-06-10,10900,11080,10900,11020,1063080,CTG
515,2016-06-13,11020,11020,10840,10900,584150,CTG
516,2016-06-14,10840,10840,10650,10770,976830,CTG
517,2016-06-15,10770,10840,10650,10770,497500,CTG
518,2016-06-16,10710,10840,10650,10650,428580,CTG
519,2016-06-17,10710,10710,10470,10470,632060,CTG
520,2016-06-20,10530,10590,10470,10530,429240,CTG
521,2016-06-21,10590,10650,10470,10530,281970,CTG
522,2016-06-22,10650,10650,10400,10470,513610,CTG
523,2016-06-23,10530,10650,10470,10650,479790,CTG
524,2016-06-24,10590,10650,9910,10340,1093710,CTG
525,2016-06-27,10160,10340,10160,10340,334300,CTG
526,2016-06-28,10280,10340,10220,10220,182440,CTG
527,2016-06-29,10340,10590,10340,10470,513620,CTG
528,2016-06-30,10530,10590,10400,10400,398700,CTG
529,2016-07-01,10400,10590,10400,10530,269590,CTG
530,2016-07-04,10590,10650,10470,10590,470750,CTG
531,2016-07-05,10590,10900,10590,10770,797750,CTG
532,2016-07-06,10770,10770,10590,10650,299650,CTG
533,2016-07-07,10650,10710,10530,10710,337740,CTG
534,2016-07-08,10770,10770,10590,10650,260560,CTG
535,2016-07-11,10650,11020,10650,10770,1215260,CTG
536,2016-07-12,10840,10960,10770,10960,2088690,CTG
537,2016-07-13,11020,11700,10960,11700,5165290,CTG
538,2016-07-14,11950,12510,11520,11520,5103110,CTG
539,2016-07-15,11700,11950,11580,11580,1463810,CTG
540,2016-07-18,11460,11770,11330,11580,1084130,CTG
541,2016-07-19,11770,11770,11020,11270,1644370,CTG
542,2016-07-20,11270,11270,10960,11020,1757120,CTG
543,2016-07-21,10960,11150,10900,11020,785170,CTG
544,2016-07-22,11020,11020,10770,11020,1243490,CTG
545,2016-07-25,11080,11080,10840,10840,463360,CTG
546,2016-07-26,10840,10900,10770,10900,271180,CTG
547,2016-07-27,10900,11270,10840,11150,1495190,CTG
548,2016-07-28,11150,11150,11020,11020,292440,CTG
549,2016-07-29,11080,11150,10960,11020,435450,CTG
550,2016-08-01,11020,11020,10900,10960,609860,CTG
551,2016-08-02,10960,10960,10590,10650,1344970,CTG
552,2016-08-03,10590,10710,10530,10590,449320,CTG
553,2016-08-04,10530,10840,10530,10710,610370,CTG
554,2016-08-05,10530,10770,10530,10590,550230,CTG
555,2016-08-08,10650,10650,10530,10650,225100,CTG
556,2016-08-09,10590,10710,10470,10470,434340,CTG
557,2016-08-10,10530,10770,10530,10770,452530,CTG
558,2016-08-11,10770,11020,10710,10900,670610,CTG
559,2016-08-12,10900,10960,10650,10840,399590,CTG
560,2016-08-15,10840,10840,10650,10840,278040,CTG
561,2016-08-16,10710,10840,10710,10710,317960,CTG
562,2016-08-17,10770,10770,10650,10710,263760,CTG
563,2016-08-18,10710,10770,10650,10710,269640,CTG
564,2016-08-19,10650,10710,10530,10590,602920,CTG
565,2016-08-22,10650,10650,10590,10650,495890,CTG
566,2016-08-23,10650,10650,10590,10590,242430,CTG
567,2016-08-24,10590,10710,10590,10710,427180,CTG
568,2016-08-25,10710,10710,10590,10590,173020,CTG
569,2016-08-26,10650,10900,10650,10770,622140,CTG
570,2016-08-29,10770,10840,10710,10710,214620,CTG
571,2016-08-30,10710,10840,10710,10770,667880,CTG
572,2016-08-31,10770,10840,10710,10770,594530,CTG
573,2016-09-01,10650,10770,10590,10650,376080,CTG
574,2016-09-05,10710,10710,10590,10590,314130,CTG
575,2016-09-06,10710,10710,10530,10590,395250,CTG
576,2016-09-07,10530,10710,10530,10650,183110,CTG
577,2016-09-08,10710,10710,10590,10650,321780,CTG
578,2016-09-09,10710,10770,10650,10770,376440,CTG
579,2016-09-12,10770,10770,10590,10680,396750,CTG
580,2016-09-13,10710,10710,10590,10620,166890,CTG
581,2016-09-14,10620,10620,10340,10400,420360,CTG
582,2016-09-15,10400,10590,10400,10500,304460,CTG
583,2016-09-16,10530,10530,10470,10500,156080,CTG
584,2016-09-19,10500,10620,10500,10590,510530,CTG
585,2016-09-20,10530,10590,10530,10560,254580,CTG
586,2016-09-21,10560,10590,10530,10530,133310,CTG
587,2016-09-22,10590,10590,10530,10530,328080,CTG
588,2016-09-23,10530,10590,10470,10470,192340,CTG
589,2016-09-26,10470,10530,10470,10470,220590,CTG
590,2016-09-27,10430,10650,10430,10620,756460,CTG
591,2016-09-28,10650,10900,10620,10770,841370,CTG
592,2016-09-29,10840,10840,10620,10620,104510,CTG
593,2016-09-30,10590,10620,10500,10500,431170,CTG
594,2016-10-03,10530,10650,10500,10500,157380,CTG
595,2016-10-04,10500,10770,10470,10710,701650,CTG
596,2016-10-05,10710,11050,10650,10900,1470580,CTG
597,2016-10-06,10960,11020,10870,10900,846960,CTG
598,2016-10-07,10900,10900,10710,10710,294700,CTG
599,2016-10-10,10710,10840,10590,10590,556460,CTG
600,2016-10-11,10590,10650,10530,10620,477450,CTG
601,2016-10-12,10680,10770,10590,10620,305200,CTG
602,2016-10-13,10680,10680,10560,10620,324480,CTG
603,2016-10-14,10650,10710,10560,10560,640770,CTG
604,2016-10-17,10560,10620,10530,10560,371450,CTG
605,2016-10-18,10560,10590,10500,10560,323370,CTG
606,2016-10-19,10590,10840,10560,10740,1147690,CTG
607,2016-10-20,10770,10810,10680,10710,301740,CTG
608,2016-10-21,10740,10740,10620,10620,239110,CTG
609,2016-10-24,10620,10810,10620,10710,825040,CTG
610,2016-10-25,10770,10770,10590,10650,632230,CTG
611,2016-10-26,10650,10650,10500,10500,378010,CTG
612,2016-10-27,10500,10530,10280,10280,818220,CTG
613,2016-10-28,10470,10530,10280,10530,997730,CTG
614,2016-10-31,10650,10650,10400,10430,248850,CTG
615,2016-11-01,10430,10500,10280,10370,279000,CTG
616,2016-11-02,10370,10430,10310,10340,401560,CTG
617,2016-11-03,10310,10340,10280,10280,346580,CTG
618,2016-11-04,10340,10340,10280,10280,155210,CTG
619,2016-11-07,10280,10370,10280,10340,230230,CTG
620,2016-11-08,10340,10400,10250,10250,302960,CTG
621,2016-11-09,10280,10340,10120,10190,482840,CTG
622,2016-11-10,10190,10310,10190,10280,669330,CTG
623,2016-11-11,10280,10310,10190,10190,316350,CTG
624,2016-11-14,10250,10250,10190,10220,303890,CTG
625,2016-11-15,10220,10250,10190,10220,225170,CTG
626,2016-11-16,10280,10280,10160,10160,167420,CTG
627,2016-11-17,10160,10220,10060,10060,569800,CTG
628,2016-11-18,10060,10120,10000,10060,284580,CTG
629,2016-11-21,10060,10250,10060,10250,591420,CTG
630,2016-11-22,10220,10370,10190,10370,532560,CTG
631,2016-11-23,10340,10400,10310,10370,412630,CTG
632,2016-11-24,10310,10370,10090,10160,322620,CTG
633,2016-11-25,10220,10220,10030,10060,728280,CTG
634,2016-11-28,10090,10090,9940,9970,334410,CTG
635,2016-11-29,9940,10060,9940,9940,452340,CTG
636,2016-11-30,9940,10030,9910,9970,379010,CTG
637,2016-12-01,9970,10060,9970,10030,441510,CTG
638,2016-12-02,10060,10120,10000,10000,589230,CTG
639,2016-12-05,10090,10090,9940,9940,687550,CTG
640,2016-12-06,9940,10030,9720,9720,692140,CTG
641,2016-12-07,9720,9780,9660,9690,607910,CTG
642,2016-12-08,9690,9910,9630,9630,562000,CTG
643,2016-12-09,9630,9720,9540,9540,581760,CTG
644,2016-12-12,9600,9600,9160,9290,894390,CTG
645,2016-12-13,9350,9350,9010,9040,675590,CTG
646,2016-12-14,9040,9200,9040,9070,453960,CTG
647,2016-12-15,9160,9540,9100,9200,616860,CTG
648,2016-12-16,9260,9290,9200,9290,465860,CTG
649,2016-12-19,9410,9660,9380,9470,882180,CTG
650,2016-12-20,9470,9660,9440,9440,555100,CTG
651,2016-12-21,9440,9540,9350,9410,702700,CTG
652,2016-12-22,9440,9470,9290,9350,517150,CTG
653,2016-12-23,9320,9410,9260,9410,481330,CTG
654,2016-12-26,9410,9470,9320,9380,326280,CTG
655,2016-12-27,9380,9440,9350,9410,263280,CTG
656,2016-12-28,9410,9440,9350,9410,538430,CTG
657,2016-12-29,9350,9470,9290,9290,882870,CTG
658,2016-12-30,9290,9440,9230,9320,430500,CTG
659,2017-01-03,9440,9970,9440,9970,1008370,CTG
660,2017-01-04,10120,10280,9970,10160,1006570,CTG
661,2017-01-05,10090,10220,9910,10220,892010,CTG
662,2017-01-06,10030,10590,9970,10310,1151370,CTG
663,2017-01-09,10530,10710,10400,10590,1335810,CTG
664,2017-01-10,10530,10530,10400,10470,693510,CTG
665,2017-01-11,10470,10960,10470,10960,2008310,CTG
666,2017-01-12,10960,11020,10770,10900,739950,CTG
667,2017-01-13,10900,10900,10680,10710,623490,CTG
668,2017-01-16,10970,10970,10650,10650,815390,CTG
669,2017-01-17,10840,11390,10810,11390,3003990,CTG
670,2017-01-18,11390,11780,11100,11160,1624550,CTG
671,2017-01-19,11040,11390,11040,11390,1088370,CTG
672,2017-01-20,11390,11750,11360,11550,2339900,CTG
673,2017-01-23,11550,12290,11520,11810,2995710,CTG
674,2017-01-24,12000,12100,11680,11970,2109910,CTG
675,2017-01-25,11940,12100,11680,11970,2442780,CTG
676,2017-02-02,12000,12260,11870,12070,1314520,CTG
677,2017-02-03,12070,12200,11750,11910,2070490,CTG
678,2017-02-06,11840,11970,11710,11810,1384570,CTG
679,2017-02-07,11780,12040,11680,11710,3218470,CTG
680,2017-02-08,11710,11780,11490,11520,2904010,CTG
681,2017-02-09,11580,11750,11580,11650,1592330,CTG
682,2017-02-10,11650,12070,11620,11970,3566190,CTG
683,2017-02-13,11970,12040,11840,11940,1937220,CTG
684,2017-02-14,11910,12130,11910,12040,2680990,CTG
685,2017-02-15,12040,12520,12040,12460,4804180,CTG
686,2017-02-16,12520,12680,12260,12460,5808080,CTG
687,2017-02-17,12390,12460,12160,12200,2778190,CTG
688,2017-02-20,12100,12260,11870,11940,2694060,CTG
689,2017-02-21,12070,12160,11810,11810,2330830,CTG
690,2017-02-22,11870,11870,11520,11620,3853650,CTG
691,2017-02-23,11680,11710,11290,11550,2473690,CTG
692,2017-02-24,11620,11870,11420,11650,1407370,CTG
693,2017-02-27,11550,11910,11520,11810,1522540,CTG
694,2017-02-28,11840,11940,11680,11780,2586140,CTG
695,2017-03-01,11750,11780,11450,11620,1182670,CTG
696,2017-03-02,11750,11750,11550,11580,816410,CTG
697,2017-03-03,11580,11840,11420,11810,1754040,CTG
698,2017-03-06,11940,12070,11810,11870,1718240,CTG
699,2017-03-07,11780,11940,11780,11810,844680,CTG
700,2017-03-08,11780,12160,11650,11840,1972150,CTG
701,2017-03-09,11840,12070,11840,11870,1281380,CTG
702,2017-03-10,11870,12040,11750,11750,969700,CTG
703,2017-03-13,11750,11780,11580,11580,1059150,CTG
704,2017-03-14,11550,11680,11490,11550,1001120,CTG
705,2017-03-15,11550,11680,11450,11490,1048050,CTG
706,2017-03-16,11550,11680,11490,11520,886330,CTG
707,2017-03-17,11620,11810,11620,11650,696990,CTG
708,2017-03-20,11750,11870,11620,11810,1679060,CTG
709,2017-03-21,11910,12070,11870,11940,2470110,CTG
710,2017-03-22,12070,12200,11840,11840,2382120,CTG
711,2017-03-23,11840,11970,11780,11940,932740,CTG
712,2017-03-24,12000,12160,11940,12070,2471790,CTG
713,2017-03-27,12200,12420,12070,12130,1622690,CTG
714,2017-03-28,12130,12200,11870,11940,992200,CTG
715,2017-03-29,11910,11940,11810,11840,1098970,CTG
716,2017-03-30,11870,12000,11840,11840,992300,CTG
717,2017-03-31,11910,11910,11620,11680,1445170,CTG
718,2017-04-03,11710,11750,11550,11620,1573370,CTG
719,2017-04-04,11680,11710,11580,11580,775940,CTG
720,2017-04-05,11650,11710,11550,11620,798240,CTG
721,2017-04-07,11580,11680,11520,11620,681240,CTG
722,2017-04-10,11620,11710,11550,11550,447310,CTG
723,2017-04-11,11550,11710,11450,11680,1238960,CTG
724,2017-04-12,11620,11810,11490,11490,1144700,CTG
725,2017-04-13,11550,11650,11450,11450,954120,CTG
726,2017-04-14,11360,11450,11230,11290,1645800,CTG
727,2017-04-17,11290,11490,10970,10970,1623170,CTG
728,2017-04-18,10970,11160,10940,11160,1077960,CTG
729,2017-04-19,11130,11230,11130,11160,497490,CTG
730,2017-04-20,11230,11330,11070,11230,453700,CTG
731,2017-04-21,11230,11230,11000,11040,652400,CTG
732,2017-04-24,11040,11100,10970,10970,363620,CTG
733,2017-04-25,10970,11160,10940,11040,286970,CTG
734,2017-04-26,10970,11160,10970,11100,475310,CTG
735,2017-04-27,11100,11230,11100,11160,410720,CTG
736,2017-04-28,11160,11390,11100,11200,692930,CTG
737,2017-05-03,11330,11360,11200,11290,474500,CTG
738,2017-05-04,11290,11620,11230,11490,973500,CTG
739,2017-05-05,11420,11520,11390,11450,421560,CTG
740,2017-05-08,11420,11550,11360,11450,703620,CTG
741,2017-05-09,11390,11620,11360,11580,844220,CTG
742,2017-05-10,11580,11940,11550,11810,1931930,CTG
743,2017-05-11,11870,11870,11680,11680,641050,CTG
744,2017-05-12,11620,11910,11620,11710,703260,CTG
745,2017-05-15,11710,11750,11520,11680,1110290,CTG
746,2017-05-16,11580,11750,11420,11490,815770,CTG
747,2017-05-17,11450,11650,11360,11450,654830,CTG
748,2017-05-18,11490,11780,11450,11580,933490,CTG
749,2017-05-19,11620,11870,11620,11750,1091650,CTG
750,2017-05-22,11940,12550,11810,12390,5170640,CTG
751,2017-05-23,12390,12550,12070,12070,1965190,CTG
752,2017-05-24,12130,12550,11940,12420,2068710,CTG
753,2017-05-25,12420,12520,12160,12200,2220180,CTG
754,2017-05-26,12200,12390,12130,12200,1376370,CTG
755,2017-05-29,12360,12840,12360,12620,5590140,CTG
756,2017-05-30,12620,12710,12200,12200,2589230,CTG
757,2017-05-31,12200,12360,12070,12130,1058830,CTG
758,2017-06-01,12130,12330,12040,12040,1658360,CTG
759,2017-06-02,12070,12100,11910,12070,1569140,CTG
760,2017-06-05,12260,12330,12100,12130,968510,CTG
761,2017-06-06,12160,12420,12070,12390,1433850,CTG
762,2017-06-07,12460,12940,12460,12840,6095440,CTG
763,2017-06-08,12780,12840,12520,12620,1285490,CTG
764,2017-06-09,12620,12810,12520,12520,1210820,CTG
765,2017-06-12,12580,12710,12460,12580,1164340,CTG
766,2017-06-13,12580,12840,12490,12780,1257110,CTG
767,2017-06-14,12910,13200,12910,13070,3179340,CTG
768,2017-06-15,13040,13490,13040,13200,2805430,CTG
769,2017-06-16,13070,13290,13070,13170,982090,CTG
770,2017-06-19,13260,13420,13170,13360,1575050,CTG
771,2017-06-20,13490,13520,13330,13490,1962690,CTG
772,2017-06-21,13490,13490,12840,13070,2667760,CTG
773,2017-06-22,13100,13200,12870,12870,1834770,CTG
774,2017-06-23,12840,12910,12680,12910,1351710,CTG
775,2017-06-26,12870,13260,12870,13070,1228390,CTG
776,2017-06-27,13100,13170,12910,12910,1475230,CTG
777,2017-06-28,12970,13040,12710,13000,1301680,CTG
778,2017-06-29,12910,13230,12910,13000,1535240,CTG
779,2017-06-30,13040,13070,12970,13070,860890,CTG
780,2017-07-03,13130,13330,13040,13330,2640680,CTG
781,2017-07-04,13360,13360,13070,13130,708720,CTG
782,2017-07-05,13130,13230,13070,13170,1118490,CTG
783,2017-07-06,13170,13230,13070,13070,1606330,CTG
784,2017-07-07,13100,13230,12840,12840,1805000,CTG
785,2017-07-10,12840,12970,12130,12650,2645310,CTG
786,2017-07-11,12580,12710,12390,12650,1082800,CTG
787,2017-07-12,12680,12710,12460,12580,682010,CTG
788,2017-07-13,12650,12710,12460,12710,1014010,CTG
789,2017-07-14,12710,12780,12460,12490,904080,CTG
790,2017-07-17,12490,12520,12000,12130,2136590,CTG
791,2017-07-18,12260,12260,12000,12000,2311940,CTG
792,2017-07-19,12160,12200,12070,12200,1650820,CTG
793,2017-07-20,12200,12260,11970,12260,1705080,CTG
794,2017-07-21,12260,12420,12000,12000,1833150,CTG
795,2017-07-24,12000,12100,11940,12000,752680,CTG
796,2017-07-25,12070,12330,12070,12330,1131570,CTG
797,2017-07-26,12420,12680,12330,12550,2445580,CTG
798,2017-07-27,12420,12580,12390,12460,1928880,CTG
799,2017-07-28,12460,12750,12420,12580,2971010,CTG
800,2017-07-31,12710,13170,12710,13170,3214090,CTG
801,2017-08-01,13170,13170,12910,12910,2763120,CTG
802,2017-08-02,12710,13260,12650,13000,4382970,CTG
803,2017-08-03,13070,13290,12970,13000,5127760,CTG
804,2017-08-04,13040,13100,12680,12870,3531350,CTG
805,2017-08-07,12940,12970,12750,12870,2733760,CTG
806,2017-08-08,12870,13000,12680,12680,3342970,CTG
807,2017-08-09,12580,12650,12070,12130,4404510,CTG
808,2017-08-10,12070,12260,11940,11970,3819510,CTG
809,2017-08-11,12040,12260,11940,12260,2764010,CTG
810,2017-08-14,12230,12490,12230,12420,1354330,CTG
811,2017-08-15,12420,12490,12260,12290,1433540,CTG
812,2017-08-16,12230,12290,12160,12200,1198460,CTG
813,2017-08-17,12160,12260,11970,11970,1664970,CTG
814,2017-08-18,11940,12100,11810,12000,1447350,CTG
815,2017-08-21,12000,12070,11940,11970,982260,CTG
816,2017-08-22,11970,11970,11780,11780,1344850,CTG
817,2017-08-23,11780,11870,11680,11780,1722930,CTG
818,2017-08-24,11810,12230,11780,12200,2585570,CTG
819,2017-08-25,12230,12290,12100,12160,1455800,CTG
820,2017-08-28,12160,12200,12040,12160,1047150,CTG
821,2017-08-29,12130,12200,12040,12070,1485040,CTG
822,2017-08-30,12000,12070,11970,11970,624790,CTG
823,2017-08-31,12040,12390,12000,12290,2375340,CTG
824,2017-09-01,12290,12490,12230,12290,2074380,CTG
825,2017-09-05,12260,12290,12130,12200,855200,CTG
826,2017-09-06,12200,12200,12040,12100,1004380,CTG
827,2017-09-07,12100,12290,12100,12200,925180,CTG
828,2017-09-08,12200,12260,12100,12100,1102880,CTG
829,2017-09-11,12100,12160,11940,11970,1130490,CTG
830,2017-09-12,11970,12100,11970,12040,711660,CTG
831,2017-09-13,12040,12100,11970,12000,1068550,CTG
832,2017-09-14,12000,12130,12000,12100,1563930,CTG
833,2017-09-15,12100,12100,12040,12070,561770,CTG
834,2017-09-18,12200,12490,12200,12360,3083780,CTG
835,2017-09-19,12290,12580,12290,12460,2042660,CTG
836,2017-09-20,12490,12650,12420,12580,1592350,CTG
837,2017-09-21,12520,12780,12520,12780,2217490,CTG
838,2017-09-22,12780,12870,12620,12620,3031000,CTG
839,2017-09-25,12620,12650,12490,12520,1507280,CTG
840,2017-09-26,12520,12680,12420,12550,1487760,CTG
841,2017-09-27,12750,12750,12550,12550,1170000,CTG
842,2017-09-28,12490,12620,12350,12350,875410,CTG
843,2017-09-29,12350,12450,12280,12350,740690,CTG
844,2017-10-02,12350,12550,12320,12320,627190,CTG
845,2017-10-03,12320,12420,12220,12280,648210,CTG
846,2017-10-04,12320,12550,12280,12550,856890,CTG
847,2017-10-05,12690,12850,12590,12620,2000400,CTG
848,2017-10-06,12520,12790,12520,12750,1040800,CTG
849,2017-10-09,12820,12920,12790,12820,1696810,CTG
850,2017-10-10,12750,12790,12650,12750,1683150,CTG
851,2017-10-11,12750,12820,12590,12620,1764540,CTG
852,2017-10-12,12620,12690,12590,12590,617660,CTG
853,2017-10-13,12590,12690,12490,12690,601900,CTG
854,2017-10-16,12690,12820,12690,12790,1573280,CTG
855,2017-10-17,12750,12990,12750,12950,3031680,CTG
856,2017-10-18,13090,13250,12950,13020,3831330,CTG
857,2017-10-19,13020,13090,12920,13020,1161020,CTG
858,2017-10-20,12990,13120,12890,12990,1536340,CTG
859,2017-10-23,12990,13120,12620,12650,1928540,CTG
860,2017-10-24,12550,12720,12550,12590,932500,CTG
861,2017-10-25,12650,12790,12590,12750,1403530,CTG
862,2017-10-26,12790,12790,12550,12550,1340130,CTG
863,2017-10-27,12520,12750,12520,12750,757670,CTG
864,2017-10-30,12850,12950,12650,12650,2370310,CTG
865,2017-10-31,12620,12690,12520,12520,928260,CTG
866,2017-11-01,12520,12650,12490,12550,833680,CTG
867,2017-11-02,12590,12750,12350,12350,1511390,CTG
868,2017-11-03,12350,12520,12280,12520,1098240,CTG
869,2017-11-06,12650,12950,12520,12950,2844000,CTG
870,2017-11-07,12890,13190,12890,13020,3253350,CTG
871,2017-11-08,12950,13350,12950,13290,4277710,CTG
872,2017-11-09,13290,13320,13050,13150,1263570,CTG
873,2017-11-10,13220,13750,13090,13620,4956130,CTG
874,2017-11-13,13750,13750,13520,13620,3130510,CTG
875,2017-11-14,13650,14020,13620,13950,2725640,CTG
876,2017-11-15,13890,13950,13790,13890,2307390,CTG
877,2017-11-16,13820,14020,13820,14020,3825870,CTG
878,2017-11-17,14090,14150,13720,13750,3115450,CTG
879,2017-11-20,13820,13990,13750,13890,1631580,CTG
880,2017-11-21,14020,14420,13950,14150,5021360,CTG
881,2017-11-22,14220,15120,14190,15120,4538190,CTG
882,2017-11-23,15420,16090,15220,15820,4993910,CTG
883,2017-11-24,15560,16020,15490,15620,6220670,CTG
884,2017-11-27,15560,15690,15460,15620,3818950,CTG
885,2017-11-28,15620,15620,15160,15420,3515960,CTG
886,2017-11-29,15420,16090,15390,16090,6301250,CTG
887,2017-11-30,16290,16690,16020,16219,5558850,CTG
888,2017-12-01,16219,16290,15990,16059,2577080,CTG
889,2017-12-04,16219,16290,16059,16190,5980970,CTG
890,2017-12-05,16190,16360,15660,15690,4035460,CTG
891,2017-12-06,15690,15790,15290,15690,3331870,CTG
892,2017-12-07,15690,15760,15290,15560,1344350,CTG
893,2017-12-08,15490,15590,15220,15360,1735210,CTG
894,2017-12-11,15090,15290,14290,14290,2925210,CTG
895,2017-12-12,14290,14620,13320,14290,4351440,CTG
896,2017-12-13,14420,14420,13920,13920,1512990,CTG
897,2017-12-14,13920,14760,13920,14690,2318980,CTG
898,2017-12-15,14490,14820,14490,14620,2132900,CTG
899,2017-12-18,14790,15120,14760,15020,2289700,CTG
900,2017-12-19,15160,15160,14690,14720,2591650,CTG
901,2017-12-20,14690,15090,14420,14990,1899870,CTG
902,2017-12-21,15090,15090,14760,14760,1430880,CTG
903,2017-12-22,14520,14960,14520,14890,2121410,CTG
904,2017-12-25,14920,15020,14690,14820,923090,CTG
905,2017-12-26,14960,15490,14820,15460,3050860,CTG
906,2017-12-27,15560,15820,15460,15560,3245260,CTG
907,2017-12-28,15690,16190,15490,16190,2726960,CTG
908,2017-12-29,16290,16320,15860,16160,3806720,CTG
909,2018-01-02,16160,16690,15920,16660,3966440,CTG
910,2018-01-03,16760,16860,16320,16560,3941230,CTG
911,2018-01-04,16560,17160,16460,17160,4995490,CTG
912,2018-01-05,17030,17090,16690,16760,3071940,CTG
913,2018-01-08,16760,17290,16660,17160,5017740,CTG
914,2018-01-09,17230,17260,16020,17160,6561230,CTG
915,2018-01-10,17090,17490,16830,17030,9619750,CTG
916,2018-01-11,16830,17290,16690,17130,4187120,CTG
917,2018-01-12,17090,17590,16990,17090,5148990,CTG
918,2018-01-15,17030,17590,16660,17430,4812150,CTG
919,2018-01-16,17430,17990,17430,17760,7707220,CTG
920,2018-01-17,16830,17890,16830,16830,5012930,CTG
921,2018-01-18,16690,17030,16160,17030,4941490,CTG
922,2018-01-19,17030,17190,16720,16890,4243980,CTG
923,2018-01-22,17090,17290,16960,17190,2806440,CTG
924,2018-01-25,17430,18360,17290,17860,12632930,CTG
925,2018-01-26,18290,18530,17930,18230,8629440,CTG
926,2018-01-29,18290,19200,18230,18890,9535190,CTG
927,2018-01-30,18360,18830,18230,18730,6537380,CTG
928,2018-01-31,19130,19430,18160,18160,8587080,CTG
929,2018-02-01,18490,18960,18090,18190,7765160,CTG
930,2018-02-02,18430,18860,18230,18690,8967630,CTG
931,2018-02-05,18360,18690,17390,17390,7735310,CTG
932,2018-02-06,16190,17030,16190,16260,11384030,CTG
933,2018-02-07,17030,17390,16760,17190,5755430,CTG
934,2018-02-08,16890,17190,16360,16360,3171590,CTG
935,2018-02-09,15420,16490,15390,16360,4778760,CTG
936,2018-02-12,17030,17490,16960,17490,3613760,CTG
937,2018-02-13,18030,18160,17760,18160,4107030,CTG
938,2018-02-21,18690,19300,18330,18590,11195110,CTG
939,2018-02-22,18360,19730,18360,19130,18022260,CTG
940,2018-02-23,19630,20300,19360,20300,13718750,CTG
941,2018-02-26,20830,21100,20300,20500,15151800,CTG
942,2018-02-27,20560,21430,20230,21430,18420040,CTG
943,2018-02-28,21030,22870,21030,22430,18780330,CTG
944,2018-03-01,22030,23070,21670,21830,20611220,CTG
945,2018-03-02,21300,22230,21230,21830,16332340,CTG
946,2018-03-05,22170,22170,20360,20360,14397300,CTG
947,2018-03-06,20900,21570,20500,21570,8655290,CTG
948,2018-03-07,21570,21870,20800,21030,8743530,CTG
949,2018-03-08,20830,21430,20830,21160,4450530,CTG
950,2018-03-09,21570,22000,21430,21630,9019810,CTG
951,2018-03-12,22170,22570,22030,22330,9131840,CTG
952,2018-03-13,22370,23840,22330,23840,14039020,CTG
953,2018-03-14,24040,24440,23570,23740,8598930,CTG
954,2018-03-15,23500,24700,23370,24440,9348680,CTG
955,2018-03-16,24700,24840,24140,24500,7631290,CTG
956,2018-03-19,24940,24940,23900,24240,11655870,CTG
957,2018-03-20,23940,24370,23900,24040,9728470,CTG
958,2018-03-21,24370,24500,23970,24170,8752910,CTG
959,2018-03-22,24300,24340,23700,23900,9074600,CTG
960,2018-03-23,23170,23640,22600,23330,13238950,CTG
961,2018-03-26,23230,23900,23100,23900,7784740,CTG
962,2018-03-27,24370,24500,23870,23900,7589490,CTG
963,2018-03-28,23640,23970,23430,23500,4854050,CTG
964,2018-03-29,23700,23700,23230,23370,4348190,CTG
965,2018-03-30,23370,23400,22730,23100,5396860,CTG
966,2018-04-02,23430,24240,23430,24170,7508660,CTG
967,2018-04-03,24170,24370,23970,24240,5850150,CTG
968,2018-04-04,24440,24500,23900,23970,6987490,CTG
969,2018-04-05,24170,24170,23700,23770,4491490,CTG
970,2018-04-06,24100,24300,23800,23840,5822740,CTG
971,2018-04-09,23970,25170,23770,25170,12738930,CTG
972,2018-04-10,25370,25540,24740,24900,6795480,CTG
973,2018-04-11,25040,25240,23840,23840,9276770,CTG
974,2018-04-12,23640,24070,23400,23840,6157460,CTG
975,2018-04-13,24040,24100,22800,22830,8955730,CTG
976,2018-04-16,22830,23300,22170,22700,4681650,CTG
977,2018-04-17,22770,23230,22470,23230,3718370,CTG
978,2018-04-18,23500,23540,22400,22400,3917470,CTG
